"","x","y","eligible","inducted"
"1243",43,13,0,0
"1244",44,13,0,0
"1245",45,13,0,0
"1246",46,13,0,0
"1247",47,13,0,0
"1248",48,13,0,0
"1249",49,13,0,0
"1250",50,13,0,0
"1251",51,13,0,0
"1252",52,13,0,0
"1253",53,13,0,0
"1254",54,13,0,0
"1255",55,13,0,0
"1256",56,13,0,0
"1257",57,13,0,0
"1258",58,13,0,0
"1259",59,13,0,0
"1260",60,13,0,0
"1261",61,13,0,0
"1262",62,13,0,0
"1263",63,13,0,0
"1264",64,13,0,0
"1265",65,13,0,0
"1266",66,13,0,0
"1267",67,13,0,0
"1268",68,13,0,0
"1269",69,13,0,0
"1270",70,13,0,0
"1271",71,13,0,0
"1272",72,13,0,0
"1273",73,13,0,0
"1274",74,13,0,0
"1275",75,13,0,0
"1276",76,13,0,0
"1277",77,13,0,0
"1278",78,13,0,0
"1279",79,13,0,0
"1280",80,13,0,0
"1281",81,13,0,0
"1282",82,13,0,0
"1283",83,13,0,0
"1284",84,13,0,0
"1285",85,13,0,0
"1286",86,13,0,0
"1287",87,13,0,0
"1288",88,13,0,0
"1289",89,13,0,0
"1290",90,13,0,0
"1291",91,13,0,0
"1292",92,13,0,0
"1293",93,13,0,0
"1294",94,13,0,0
"1295",95,13,0,0
"1296",96,13,0,0
"1297",97,13,0,0
"1298",98,13,0,0
"1299",99,13,0,0
"1300",100,13,0,0
"1301",1,14,0,0
"1302",2,14,0,0
"1303",3,14,0,0
"1304",4,14,0,0
"1305",5,14,0,0
"1306",6,14,0,0
"1307",7,14,0,0
"1308",8,14,0,0
"1309",9,14,0,0
"1310",10,14,0,0
"1311",11,14,0,0
"1312",12,14,0,0
"1313",13,14,0,0
"1314",14,14,0,0
"1315",15,14,0,0
"1316",16,14,0,0
"1317",17,14,0,0
"1318",18,14,0,0
"1319",19,14,0,0
"1320",20,14,0,0
"1321",21,14,0,0
"1322",22,14,0,0
"1323",23,14,0,0
"1324",24,14,0,0
"1325",25,14,0,0
"1326",26,14,0,0
"1327",27,14,0,0
"1328",28,14,0,0
"1329",29,14,0,0
"1330",30,14,0,0
"1331",31,14,0,0
"1332",32,14,0,0
"1333",33,14,0,0
"1334",34,14,0,0
"1335",35,14,0,0
"1336",36,14,0,0
"1337",37,14,0,0
"1338",38,14,0,0
"1339",39,14,0,0
"1340",40,14,0,0
"1341",41,14,0,0
"1342",42,14,0,0
"1343",43,14,0,0
"1344",44,14,0,0
"1345",45,14,0,0
"1346",46,14,0,0
"1347",47,14,0,0
"1348",48,14,0,0
"1349",49,14,0,0
"1350",50,14,0,0
"1351",51,14,0,0
"1352",52,14,0,0
"1353",53,14,0,0
"1354",54,14,0,0
"1355",55,14,0,0
"1356",56,14,0,0
"1357",57,14,0,0
"1358",58,14,0,0
"1359",59,14,0,0
"1360",60,14,0,0
"1361",61,14,0,0
"1362",62,14,0,0
"1363",63,14,0,0
"1364",64,14,0,0
"1365",65,14,0,0
"1366",66,14,0,0
"1367",67,14,0,0
"1368",68,14,0,0
"1369",69,14,0,0
"1370",70,14,0,0
"1371",71,14,0,0
"1372",72,14,0,0
"1373",73,14,0,0
"1374",74,14,0,0
"1375",75,14,0,0
"1376",76,14,0,0
"1377",77,14,0,0
"1378",78,14,0,0
"1379",79,14,0,0
"1380",80,14,0,0
"1381",81,14,0,0
"1382",82,14,0,0
"1383",83,14,0,0
"1384",84,14,0,0
"1385",85,14,0,0
"1386",86,14,0,0
"1387",87,14,0,0
"1388",88,14,0,0
"1389",89,14,0,0
"1390",90,14,0,0
"1391",91,14,0,0
"1392",92,14,0,0
"1393",93,14,0,0
"1394",94,14,0,0
"1395",95,14,0,0
"1396",96,14,0,0
"1397",97,14,0,0
"1398",98,14,0,0
"1399",99,14,0,0
"1400",100,14,0,0
"1401",1,15,0,0
"1402",2,15,0,0
"1403",3,15,0,0
"1404",4,15,0,0
"1405",5,15,0,0
"1406",6,15,0,0
"1407",7,15,0,0
"1408",8,15,0,0
"1409",9,15,0,0
"1410",10,15,0,0
"1411",11,15,0,0
"1412",12,15,0,0
"1413",13,15,0,0
"1414",14,15,0,0
"1415",15,15,0,0
"1416",16,15,0,0
"1417",17,15,0,0
"1418",18,15,0,0
"1419",19,15,0,0
"1420",20,15,0,0
"1421",21,15,0,0
"1422",22,15,0,0
"1423",23,15,0,0
"1424",24,15,0,0
"1425",25,15,0,0
"1426",26,15,0,0
"1427",27,15,0,0
"1428",28,15,0,0
"1429",29,15,0,0
"1430",30,15,0,0
"1431",31,15,0,0
"1432",32,15,0,0
"1433",33,15,0,0
"1434",34,15,0,0
"1435",35,15,0,0
"1436",36,15,0,0
"1437",37,15,0,0
"1438",38,15,0,0
"1439",39,15,0,0
"1440",40,15,0,0
"1441",41,15,0,0
"1442",42,15,0,0
"1443",43,15,0,0
"1444",44,15,0,0
"1445",45,15,0,0
"1446",46,15,0,0
"1447",47,15,0,0
"1448",48,15,0,0
"1449",49,15,0,0
"1450",50,15,0,0
"1451",51,15,0,0
"1452",52,15,0,0
"1453",53,15,0,0
"1454",54,15,0,0
"1455",55,15,0,0
"1456",56,15,0,0
"1457",57,15,0,0
"1458",58,15,0,0
"1459",59,15,0,0
"1460",60,15,0,0
"1461",61,15,0,0
"1462",62,15,0,0
"1463",63,15,0,0
"1464",64,15,0,0
"1465",65,15,0,0
"1466",66,15,0,0
"1467",67,15,0,0
"1468",68,15,0,0
"1469",69,15,0,0
"1470",70,15,0,0
"1471",71,15,0,0
"1472",72,15,0,0
"1473",73,15,0,0
"1474",74,15,0,0
"1475",75,15,0,0
"1476",76,15,0,0
"1477",77,15,0,0
"1478",78,15,0,0
"1479",79,15,0,0
"1480",80,15,0,0
"1481",81,15,0,0
"1482",82,15,0,0
"1483",83,15,0,0
"1484",84,15,0,0
"1485",85,15,0,0
"1486",86,15,0,0
"1487",87,15,0,0
"1488",88,15,0,0
"1489",89,15,0,0
"1490",90,15,0,0
"1491",91,15,0,0
"1492",92,15,0,0
"1493",93,15,0,0
"1494",94,15,0,0
"1495",95,15,0,0
"1496",96,15,0,0
"1497",97,15,0,0
"1498",98,15,0,0
"1499",99,15,0,0
"1500",100,15,0,0
"1501",1,16,0,0
"1502",2,16,0,0
"1503",3,16,0,0
"1504",4,16,0,0
"1505",5,16,0,0
"1506",6,16,0,0
"1507",7,16,0,0
"1508",8,16,0,0
"1509",9,16,0,0
"1510",10,16,0,0
"1511",11,16,0,0
"1512",12,16,0,0
"1513",13,16,0,0
"1514",14,16,0,0
"1515",15,16,0,0
"1516",16,16,0,0
"1517",17,16,0,0
"1518",18,16,0,0
"1519",19,16,0,0
"1520",20,16,0,0
"1521",21,16,0,0
"1522",22,16,0,0
"1523",23,16,0,0
"1524",24,16,0,0
"1525",25,16,0,0
"1526",26,16,0,0
"1527",27,16,0,0
"1528",28,16,0,0
"1529",29,16,0,0
"1530",30,16,0,0
"1531",31,16,0,0
"1532",32,16,0,0
"1533",33,16,0,0
"1534",34,16,0,0
"1535",35,16,0,0
"1536",36,16,0,0
"1537",37,16,0,0
"1538",38,16,0,0
"1539",39,16,0,0
"1540",40,16,0,0
"1541",41,16,0,0
"1542",42,16,0,0
"1543",43,16,0,0
"1544",44,16,0,0
"1545",45,16,0,0
"1546",46,16,0,0
"1547",47,16,0,0
"1548",48,16,0,0
"1549",49,16,0,0
"1550",50,16,0,0
"1551",51,16,0,0
"1552",52,16,0,0
"1553",53,16,0,0
"1554",54,16,0,0
"1555",55,16,0,0
"1556",56,16,0,0
"1557",57,16,0,0
"1558",58,16,0,0
"1559",59,16,0,0
"1560",60,16,0,0
"1561",61,16,0,0
"1562",62,16,0,0
"1563",63,16,0,0
"1564",64,16,0,0
"1565",65,16,0,0
"1566",66,16,0,0
"1567",67,16,0,0
"1568",68,16,0,0
"1569",69,16,0,0
"1570",70,16,0,0
"1571",71,16,0,0
"1572",72,16,0,0
"1573",73,16,0,0
"1574",74,16,0,0
"1575",75,16,0,0
"1576",76,16,0,0
"1577",77,16,0,0
"1578",78,16,0,0
"1579",79,16,0,0
"1580",80,16,0,0
"1581",81,16,0,0
"1582",82,16,0,0
"1583",83,16,0,0
"1584",84,16,0,0
"1585",85,16,0,0
"1586",86,16,0,0
"1587",87,16,0,0
"1588",88,16,0,0
"1589",89,16,0,0
"1590",90,16,0,0
"1591",91,16,0,0
"1592",92,16,0,0
"1593",93,16,0,0
"1594",94,16,0,0
"1595",95,16,0,0
"1596",96,16,0,0
"1597",97,16,0,0
"1598",98,16,0,0
"1599",99,16,0,0
"1600",100,16,0,0
"1601",1,17,0,0
"1602",2,17,0,0
"1603",3,17,0,0
"1604",4,17,0,0
"1605",5,17,0,0
"1606",6,17,0,0
"1607",7,17,0,0
"1608",8,17,0,0
"1609",9,17,0,0
"1610",10,17,0,0
"1611",11,17,0,0
"1612",12,17,0,0
"1613",13,17,0,0
"1614",14,17,0,0
"1615",15,17,0,0
"1616",16,17,0,0
"1617",17,17,0,0
"1618",18,17,0,0
"1619",19,17,0,0
"1620",20,17,0,0
"1621",21,17,0,0
"1622",22,17,0,0
"1623",23,17,0,0
"1624",24,17,0,0
"1625",25,17,0,0
"1626",26,17,0,0
"1627",27,17,0,0
"1628",28,17,0,0
"1629",29,17,0,0
"1630",30,17,0,0
"1631",31,17,0,0
"1632",32,17,0,0
"1633",33,17,0,0
"1634",34,17,0,0
"1635",35,17,0,0
"1636",36,17,0,0
"1637",37,17,0,0
"1638",38,17,0,0
"1639",39,17,0,0
"1640",40,17,0,0
"1641",41,17,0,0
"1642",42,17,0,0
"1643",43,17,0,0
"1644",44,17,0,0
"1645",45,17,0,0
"1646",46,17,0,0
"1647",47,17,0,0
"1648",48,17,0,0
"1649",49,17,0,0
"1650",50,17,0,0
"1651",51,17,0,0
"1652",52,17,0,0
"1653",53,17,0,0
"1654",54,17,0,0
"1655",55,17,0,0
"1656",56,17,0,0
"1657",57,17,0,0
"1658",58,17,0,0
"1659",59,17,0,0
"1660",60,17,0,0
"1661",61,17,0,0
"1662",62,17,0,0
"1663",63,17,0,0
"1664",64,17,0,0
"1665",65,17,0,0
"1666",66,17,0,0
"1667",67,17,0,0
"1668",68,17,0,0
"1669",69,17,0,0
"1670",70,17,0,0
"1671",71,17,0,0
"1672",72,17,0,0
"1673",73,17,0,0
"1674",74,17,0,0
"1675",75,17,0,0
"1676",76,17,0,0
"1677",77,17,0,0
"1678",78,17,0,0
"1679",79,17,0,0
"1680",80,17,0,0
"1681",81,17,0,0
"1682",82,17,0,0
"1683",83,17,0,0
"1684",84,17,0,0
"1685",85,17,0,0
"1686",86,17,0,0
"1687",87,17,0,0
"1688",88,17,0,0
"1689",89,17,0,0
"1690",90,17,0,0
"1691",91,17,0,0
"1692",92,17,0,0
"1693",93,17,0,0
"1694",94,17,0,0
"1695",95,17,0,0
"1696",96,17,0,0
"1697",97,17,0,0
"1698",98,17,0,0
"1699",99,17,0,0
"1700",100,17,0,0
"1701",1,18,0,0
"1702",2,18,0,0
"1703",3,18,0,0
"1704",4,18,0,0
"1705",5,18,0,0
"1706",6,18,0,0
"1707",7,18,0,0
"1708",8,18,0,0
"1709",9,18,0,0
"1710",10,18,0,0
"1711",11,18,0,0
"1712",12,18,0,0
"1713",13,18,0,0
"1714",14,18,0,0
"1715",15,18,0,0
"1716",16,18,0,0
"1717",17,18,0,0
"1718",18,18,0,0
"1719",19,18,0,0
"1720",20,18,0,0
"1721",21,18,0,0
"1722",22,18,0,0
"1723",23,18,0,0
"1724",24,18,0,0
"1725",25,18,0,0
"1726",26,18,0,0
"1727",27,18,0,0
"1728",28,18,0,0
"1729",29,18,0,0
"1730",30,18,0,0
"1731",31,18,0,0
"1732",32,18,0,0
"1733",33,18,0,0
"1734",34,18,0,0
"1735",35,18,0,0
"1736",36,18,0,0
"1737",37,18,0,0
"1738",38,18,0,0
"1739",39,18,0,0
"1740",40,18,0,0
"1741",41,18,0,0
"1742",42,18,0,0
"1743",43,18,0,0
"1744",44,18,0,0
"1745",45,18,0,0
"1746",46,18,0,0
"1747",47,18,0,0
"1748",48,18,0,0
"1749",49,18,0,0
"1750",50,18,0,0
"1751",51,18,0,0
"1752",52,18,0,0
"1753",53,18,0,0
"1754",54,18,0,0
"1755",55,18,0,0
"1756",56,18,0,0
"1757",57,18,0,0
"1758",58,18,0,0
"1759",59,18,0,0
"1760",60,18,0,0
"1761",61,18,0,0
"1762",62,18,0,0
"1763",63,18,0,0
"1764",64,18,0,0
"1765",65,18,0,0
"1766",66,18,0,0
"1767",67,18,0,0
"1768",68,18,0,0
"1769",69,18,0,0
"1770",70,18,0,0
"1771",71,18,0,0
"1772",72,18,0,0
"1773",73,18,0,0
"1774",74,18,0,0
"1775",75,18,0,0
"1776",76,18,0,0
"1777",77,18,0,0
"1778",78,18,0,0
"1779",79,18,0,0
"1780",80,18,0,0
"1781",81,18,0,0
"1782",82,18,0,0
"1783",83,18,0,0
"1784",84,18,0,0
"1785",85,18,0,0
"1786",86,18,0,0
"1787",87,18,0,0
"1788",88,18,0,0
"1789",89,18,0,0
"1790",90,18,0,0
"1791",91,18,0,0
"1792",92,18,0,0
"1793",93,18,0,0
"1794",94,18,0,0
"1795",95,18,0,0
"1796",96,18,0,0
"1797",97,18,0,0
"1798",98,18,0,0
"1799",99,18,0,0
"1800",100,18,0,0
"1801",1,19,0,0
"1802",2,19,0,0
"1803",3,19,0,0
"1804",4,19,0,0
"1805",5,19,0,0
"1806",6,19,0,0
"1807",7,19,0,0
"1808",8,19,0,0
"1809",9,19,0,0
"1810",10,19,0,0
"1811",11,19,0,0
"1812",12,19,0,0
"1813",13,19,0,0
"1814",14,19,0,0
"1815",15,19,0,0
"1816",16,19,0,0
"1817",17,19,0,0
"1818",18,19,0,0
"1819",19,19,0,0
"1820",20,19,0,0
"1821",21,19,0,0
"1822",22,19,0,0
"1823",23,19,0,0
"1824",24,19,0,0
"1825",25,19,0,0
"1826",26,19,0,0
"1827",27,19,0,0
"1828",28,19,0,0
"1829",29,19,0,0
"1830",30,19,0,0
"1831",31,19,0,0
"1832",32,19,0,0
"1833",33,19,0,0
"1834",34,19,0,0
"1835",35,19,0,0
"1836",36,19,0,0
"1837",37,19,0,0
"1838",38,19,0,0
"1839",39,19,0,0
"1840",40,19,0,0
"1841",41,19,0,0
"1842",42,19,0,0
"1843",43,19,0,0
"1844",44,19,0,0
"1845",45,19,0,0
"1846",46,19,0,0
"1847",47,19,0,0
"1848",48,19,0,0
"1849",49,19,0,0
"1850",50,19,0,0
"1851",51,19,0,0
"1852",52,19,0,0
"1853",53,19,0,0
"1854",54,19,0,0
"1855",55,19,0,0
"1856",56,19,0,0
"1857",57,19,0,0
"1858",58,19,0,0
"1859",59,19,0,0
"1860",60,19,0,0
"1861",61,19,0,0
"1862",62,19,0,0
"1863",63,19,0,0
"1864",64,19,0,0
"1865",65,19,0,0
"1866",66,19,0,0
"1867",67,19,0,0
"1868",68,19,0,0
"1869",69,19,0,0
"1870",70,19,0,0
"1871",71,19,0,0
"1872",72,19,0,0
"1873",73,19,0,0
"1874",74,19,0,0
"1875",75,19,0,0
"1876",76,19,0,0
"1877",77,19,0,0
"1878",78,19,0,0
"1879",79,19,0,0
"1880",80,19,0,0
"1881",81,19,0,0
"1882",82,19,0,0
"1883",83,19,0,0
"1884",84,19,0,0
"1885",85,19,0,0
"1886",86,19,0,0
"1887",87,19,0,0
"1888",88,19,0,0
"1889",89,19,0,0
"1890",90,19,0,0
"1891",91,19,0,0
"1892",92,19,0,0
"1893",93,19,0,0
"1894",94,19,0,0
"1895",95,19,0,0
"1896",96,19,0,0
"1897",97,19,0,0
"1898",98,19,0,0
"1899",99,19,0,0
"1900",100,19,0,0
"1901",1,20,0,0
"1902",2,20,0,0
"1903",3,20,0,0
"1904",4,20,0,0
"1905",5,20,0,0
"1906",6,20,0,0
"1907",7,20,0,0
"1908",8,20,0,0
"1909",9,20,0,0
"1910",10,20,0,0
"1911",11,20,0,0
"1912",12,20,0,0
"1913",13,20,0,0
"1914",14,20,0,0
"1915",15,20,0,0
"1916",16,20,0,0
"1917",17,20,0,0
"1918",18,20,0,0
"1919",19,20,0,0
"1920",20,20,0,0
"1921",21,20,0,0
"1922",22,20,0,0
"1923",23,20,0,0
"1924",24,20,0,0
"1925",25,20,0,0
"1926",26,20,0,0
"1927",27,20,0,0
"1928",28,20,0,0
"1929",29,20,0,0
"1930",30,20,0,0
"1931",31,20,0,0
"1932",32,20,0,0
"1933",33,20,0,0
"1934",34,20,0,0
"1935",35,20,0,0
"1936",36,20,0,0
"1937",37,20,0,0
"1938",38,20,0,0
"1939",39,20,0,0
"1940",40,20,0,0
"1941",41,20,0,0
"1942",42,20,0,0
"1943",43,20,0,0
"1944",44,20,0,0
"1945",45,20,0,0
"1946",46,20,0,0
"1947",47,20,0,0
"1948",48,20,0,0
"1949",49,20,0,0
"1950",50,20,0,0
"1951",51,20,0,0
"1952",52,20,0,0
"1953",53,20,0,0
"1954",54,20,0,0
"1955",55,20,0,0
"1956",56,20,0,0
"1957",57,20,0,0
"1958",58,20,0,0
"1959",59,20,0,0
"1960",60,20,0,0
"1961",61,20,0,0
"1962",62,20,0,0
"1963",63,20,0,0
"1964",64,20,0,0
"1965",65,20,0,0
"1966",66,20,0,0
"1967",67,20,0,0
"1968",68,20,0,0
"1969",69,20,0,0
"1970",70,20,0,0
"1971",71,20,0,0
"1972",72,20,0,0
"1973",73,20,0,0
"1974",74,20,0,0
"1975",75,20,0,0
"1976",76,20,0,0
"1977",77,20,0,0
"1978",78,20,0,0
"1979",79,20,0,0
"1980",80,20,0,0
"1981",81,20,0,0
"1982",82,20,0,0
"1983",83,20,0,0
"1984",84,20,0,0
"1985",85,20,0,0
"1986",86,20,0,0
"1987",87,20,0,0
"1988",88,20,0,0
"1989",89,20,0,0
"1990",90,20,0,0
"1991",91,20,0,0
"1992",92,20,0,0
"1993",93,20,0,0
"1994",94,20,0,0
"1995",95,20,0,0
"1996",96,20,0,0
"1997",97,20,0,0
"1998",98,20,0,0
"1999",99,20,0,0
"2000",100,20,0,0
"2001",1,21,0,0
"2002",2,21,0,0
"2003",3,21,0,0
"2004",4,21,0,0
"2005",5,21,0,0
"2006",6,21,0,0
"2007",7,21,0,0
"2008",8,21,0,0
"2009",9,21,0,0
"2010",10,21,0,0
"2011",11,21,0,0
"2012",12,21,0,0
"2013",13,21,0,0
"2014",14,21,0,0
"2015",15,21,0,0
"2016",16,21,0,0
"2017",17,21,0,0
"2018",18,21,0,0
"2019",19,21,0,0
"2020",20,21,0,0
"2021",21,21,0,0
"2022",22,21,0,0
"2023",23,21,0,0
"2024",24,21,0,0
"2025",25,21,0,0
"2026",26,21,0,0
"2027",27,21,0,0
"2028",28,21,0,0
"2029",29,21,0,0
"2030",30,21,0,0
"2031",31,21,0,0
"2032",32,21,0,0
"2033",33,21,0,0
"2034",34,21,0,0
"2035",35,21,0,0
"2036",36,21,0,0
"2037",37,21,0,0
"2038",38,21,0,0
"2039",39,21,0,0
"2040",40,21,0,0
"2041",41,21,0,0
"2042",42,21,0,0
"2043",43,21,0,0
"2044",44,21,0,0
"2045",45,21,0,0
"2046",46,21,0,0
"2047",47,21,0,0
"2048",48,21,0,0
"2049",49,21,0,0
"2050",50,21,0,0
"2051",51,21,0,0
"2052",52,21,0,0
"2053",53,21,0,0
"2054",54,21,0,0
"2055",55,21,0,0
"2056",56,21,0,0
"2057",57,21,0,0
"2058",58,21,0,0
"2059",59,21,0,0
"2060",60,21,0,0
"2061",61,21,0,0
"2062",62,21,0,0
"2063",63,21,0,0
"2064",64,21,0,0
"2065",65,21,0,0
"2066",66,21,0,0
"2067",67,21,0,0
"2068",68,21,0,0
"2069",69,21,0,0
"2070",70,21,0,0
"2071",71,21,0,0
"2072",72,21,0,0
"2073",73,21,0,0
"2074",74,21,0,0
"2075",75,21,0,0
"2076",76,21,0,0
"2077",77,21,0,0
"2078",78,21,0,0
"2079",79,21,0,0
"2080",80,21,0,0
"2081",81,21,0,0
"2082",82,21,0,0
"2083",83,21,0,0
"2084",84,21,0,0
"2085",85,21,0,0
"2086",86,21,0,0
"2087",87,21,0,0
"2088",88,21,0,0
"2089",89,21,0,0
"2090",90,21,0,0
"2091",91,21,0,0
"2092",92,21,0,0
"2093",93,21,0,0
"2094",94,21,0,0
"2095",95,21,0,0
"2096",96,21,0,0
"2097",97,21,0,0
"2098",98,21,0,0
"2099",99,21,0,0
"2100",100,21,0,0
"2101",1,22,0,0
"2102",2,22,0,0
"2103",3,22,0,0
"2104",4,22,0,0
"2105",5,22,0,0
"2106",6,22,0,0
"2107",7,22,0,0
"2108",8,22,0,0
"2109",9,22,0,0
"2110",10,22,0,0
"2111",11,22,0,0
"2112",12,22,0,0
"2113",13,22,0,0
"2114",14,22,0,0
"2115",15,22,0,0
"2116",16,22,0,0
"2117",17,22,0,0
"2118",18,22,0,0
"2119",19,22,0,0
"2120",20,22,0,0
"2121",21,22,0,0
"2122",22,22,0,0
"2123",23,22,0,0
"2124",24,22,0,0
"2125",25,22,0,0
"2126",26,22,0,0
"2127",27,22,0,0
"2128",28,22,0,0
"2129",29,22,0,0
"2130",30,22,0,0
"2131",31,22,0,0
"2132",32,22,0,0
"2133",33,22,0,0
"2134",34,22,0,0
"2135",35,22,0,0
"2136",36,22,0,0
"2137",37,22,0,0
"2138",38,22,0,0
"2139",39,22,0,0
"2140",40,22,0,0
"2141",41,22,0,0
"2142",42,22,0,0
"2143",43,22,0,0
"2144",44,22,0,0
"2145",45,22,0,0
"2146",46,22,0,0
"2147",47,22,0,0
"2148",48,22,0,0
"2149",49,22,0,0
"2150",50,22,0,0
"2151",51,22,0,0
"2152",52,22,0,0
"2153",53,22,0,0
"2154",54,22,0,0
"2155",55,22,0,0
"2156",56,22,0,0
"2157",57,22,0,0
"2158",58,22,0,0
"2159",59,22,0,0
"2160",60,22,0,0
"2161",61,22,0,0
"2162",62,22,0,0
"2163",63,22,0,0
"2164",64,22,0,0
"2165",65,22,0,0
"2166",66,22,0,0
"2167",67,22,0,0
"2168",68,22,0,0
"2169",69,22,0,0
"2170",70,22,0,0
"2171",71,22,0,0
"2172",72,22,0,0
"2173",73,22,0,0
"2174",74,22,0,0
"2175",75,22,0,0
"2176",76,22,0,0
"2177",77,22,0,0
"2178",78,22,0,0
"2179",79,22,0,0
"2180",80,22,0,0
"2181",81,22,0,0
"2182",82,22,0,0
"2183",83,22,0,0
"2184",84,22,0,0
"2185",85,22,0,0
"2186",86,22,0,0
"2187",87,22,0,0
"2188",88,22,0,0
"2189",89,22,0,0
"2190",90,22,0,0
"2191",91,22,0,0
"2192",92,22,0,0
"2193",93,22,0,0
"2194",94,22,0,0
"2195",95,22,0,0
"2196",96,22,0,0
"2197",97,22,0,0
"2198",98,22,0,0
"2199",99,22,0,0
"2200",100,22,0,0
"2201",1,23,0,0
"2202",2,23,0,0
"2203",3,23,0,0
"2204",4,23,0,0
"2205",5,23,0,0
"2206",6,23,0,0
"2207",7,23,0,0
"2208",8,23,0,0
"2209",9,23,0,0
"2210",10,23,0,0
"2211",11,23,0,0
"2212",12,23,0,0
"2213",13,23,0,0
"2214",14,23,0,0
"2215",15,23,0,0
"2216",16,23,0,0
"2217",17,23,0,0
"2218",18,23,0,0
"2219",19,23,0,0
"2220",20,23,0,0
"2221",21,23,0,0
"2222",22,23,0,0
"2223",23,23,0,0
"2224",24,23,0,0
"2225",25,23,0,0
"2226",26,23,0,0
"2227",27,23,0,0
"2228",28,23,0,0
"2229",29,23,0,0
"2230",30,23,0,0
"2231",31,23,0,0
"2232",32,23,0,0
"2233",33,23,0,0
"2234",34,23,0,0
"2235",35,23,0,0
"2236",36,23,0,0
"2237",37,23,0,0
"2238",38,23,0,0
"2239",39,23,0,0
"2240",40,23,0,0
"2241",41,23,0,0
"2242",42,23,0,0
"2243",43,23,0,0
"2244",44,23,0,0
"2245",45,23,0,0
"2246",46,23,0,0
"2247",47,23,0,0
"2248",48,23,0,0
"2249",49,23,0,0
"2250",50,23,0,0
"2251",51,23,0,0
"2252",52,23,0,0
"2253",53,23,0,0
"2254",54,23,0,0
"2255",55,23,0,0
"2256",56,23,0,0
"2257",57,23,0,0
"2258",58,23,0,0
"2259",59,23,0,0
"2260",60,23,0,0
"2261",61,23,0,0
"2262",62,23,0,0
"2263",63,23,0,0
"2264",64,23,0,0
"2265",65,23,0,0
"2266",66,23,0,0
"2267",67,23,0,0
"2268",68,23,0,0
"2269",69,23,0,0
"2270",70,23,0,0
"2271",71,23,0,0
"2272",72,23,0,0
"2273",73,23,0,0
"2274",74,23,0,0
"2275",75,23,0,0
"2276",76,23,0,0
"2277",77,23,0,0
"2278",78,23,0,0
"2279",79,23,0,0
"2280",80,23,0,0
"2281",81,23,0,0
"2282",82,23,0,0
"2283",83,23,0,0
"2284",84,23,0,0
"2285",85,23,0,0
"2286",86,23,0,0
"2287",87,23,0,0
"2288",88,23,0,0
"2289",89,23,0,0
"2290",90,23,0,0
"2291",91,23,0,0
"2292",92,23,0,0
"2293",93,23,0,0
"2294",94,23,0,0
"2295",95,23,0,0
"2296",96,23,0,0
"2297",97,23,0,0
"2298",98,23,0,0
"2299",99,23,0,0
"2300",100,23,0,0
"2301",1,24,0,0
"2302",2,24,0,0
"2303",3,24,0,0
"2304",4,24,0,0
"2305",5,24,0,0
"2306",6,24,0,0
"2307",7,24,0,0
"2308",8,24,0,0
"2309",9,24,0,0
"2310",10,24,0,0
"2311",11,24,0,0
"2312",12,24,0,0
"2313",13,24,0,0
"2314",14,24,0,0
"2315",15,24,0,0
"2316",16,24,0,0
"2317",17,24,0,0
"2318",18,24,0,0
"2319",19,24,0,0
"2320",20,24,0,0
"2321",21,24,0,0
"2322",22,24,0,0
"2323",23,24,0,0
"2324",24,24,0,0
"2325",25,24,0,0
"2326",26,24,0,0
"2327",27,24,0,0
"2328",28,24,0,0
"2329",29,24,0,0
"2330",30,24,0,0
"2331",31,24,0,0
"2332",32,24,0,0
"2333",33,24,0,0
"2334",34,24,0,0
"2335",35,24,0,0
"2336",36,24,0,0
"2337",37,24,0,0
"2338",38,24,0,0
"2339",39,24,0,0
"2340",40,24,0,0
"2341",41,24,0,0
"2342",42,24,0,0
"2343",43,24,0,0
"2344",44,24,0,0
"2345",45,24,0,0
"2346",46,24,0,0
"2347",47,24,0,0
"2348",48,24,0,0
"2349",49,24,0,0
"2350",50,24,0,0
"2351",51,24,0,0
"2352",52,24,0,0
"2353",53,24,0,0
"2354",54,24,0,0
"2355",55,24,0,0
"2356",56,24,0,0
"2357",57,24,0,0
"2358",58,24,0,0
"2359",59,24,0,0
"2360",60,24,0,0
"2361",61,24,0,0
"2362",62,24,0,0
"2363",63,24,0,0
"2364",64,24,0,0
"2365",65,24,0,0
"2366",66,24,0,0
"2367",67,24,0,0
"2368",68,24,0,0
"2369",69,24,0,0
"2370",70,24,0,0
"2371",71,24,0,0
"2372",72,24,0,0
"2373",73,24,0,0
"2374",74,24,0,0
"2375",75,24,0,0
"2376",76,24,0,0
"2377",77,24,0,0
"2378",78,24,0,0
"2379",79,24,0,0
"2380",80,24,0,0
"2381",81,24,0,0
"2382",82,24,0,0
"2383",83,24,0,0
"2384",84,24,0,0
"2385",85,24,0,0
"2386",86,24,0,0
"2387",87,24,0,0
"2388",88,24,0,0
"2389",89,24,0,0
"2390",90,24,0,0
"2391",91,24,0,0
"2392",92,24,0,0
"2393",93,24,0,0
"2394",94,24,0,0
"2395",95,24,0,0
"2396",96,24,0,0
"2397",97,24,0,0
"2398",98,24,0,0
"2399",99,24,0,0
"2400",100,24,0,0
"2401",1,25,0,0
"2402",2,25,0,0
"2403",3,25,0,0
"2404",4,25,0,0
"2405",5,25,0,0
"2406",6,25,0,0
"2407",7,25,0,0
